ETBL_ID,ETBL_NOM_FR,ETBL_NOM_EN,ETBL_DESC_FR,ETBL_DESC_EN,ETBL_RESERVABLE
1171264,Aux Trois Couvents,Aux Trois Couvents,"Ce centre d¿interprétation et lieu de découvertes culturelles se trouve dans un bâtiment patrimonial situé sur un site archéologique datant de 1694. Véritable vitrine culturelle, vous y découvrirez l¿histoire de la Côte-de-Beaupré d¿hier à aujourd¿hui grâce à des animations thématiques et des visites commentées des expositions permanentes et temporaires.","This interpretation and cultural discovery centre is located in a heritage building and on an archeological site dating back to 1694. It provides a cultural showcase of the Côte-de-Beaupré's history up to present day, through themed activities and programming, as well as guided tours of both permanent and temporary exhibits.",0
1171295,Citadelle de Québec / Musée Royal 22e Régiment,Citadelle de Québec / Musée Royal 22e Régiment,"Découvrez la plus importante forteresse en Amérique du Nord encore occupée par des troupes régulières. Lieu historique, elle renferme des fortifications françaises datant du 17e siècle. Visites guidées et accès aux expositions du musée. En été, assistez à la relève de la garde. Visites nocturnes de juin à octobre.","Discover the largest fortress in North America still occupied by regular troops. This historic site includes French fortifications from the 17th century. Enjoy a guided tour and take in the museum¿s exhibitions. In summer, don¿t miss the Changing of the Guard. Night tours offered from June to October.",0
1171301,Cuivres d'art Albert Gilles - Boutique et musée,Albert Gilles Copper Art Studio - Boutique and Museum,"Une famille d'artistes! Albert Gilles, créateur des portes de la Basilique Sainte-Anne de Beaupré, et maintenant sa femme, ses filles et sa petite-fille créent des objets en cuivre repoussé ou émaillé. Plus de quatre-vingt-dix ans de savoir-faire! Visitez leur boutique et découvrez leurs réalisations et leurs créations, du minerai à l¿¿uvre d¿art!  ","A family of artists! Albert Gilles, creator of the doors of the Sainte-Anne de Beaupré Shrine, and now his wife, daughters and granddaughter create objects in embossed or enameled copper. That¿s more than 90 years of know-how. Visit their boutique and museum, discover their creations, from copper ore to works of art!",0
1171335,Domaine Cataraqui,Domaine Cataraqui,"Un des vestiges de la présence des grands domaines anglais au 19e siècle au coeur de l'arrondissement historique de Sillery. D'une superficie de 9,7 hectares, le domaine comprend une villa et neuf dépendances. Propriété de la Commission de la capitale nationale du Québec, il accueille des événements publics et d'entreprise, ainsi qu'une antenne de l'École hôtelière de la Capitale.","Located in Sillery's historic district, this 9.7-hectare (24-acre) property was originally part of a 19th-century English estate. Home to a villa and nine outbuildings, as well as a branch of the École hôtelière de la Capitale, the site belongs to the Commission de la capitale nationale du Québec and hosts special events.",0
1171347,La forge à Pique-Assaut,La forge à Pique-Assaut,"Dans l'atelier, voyez les artisans-forgerons s'affairer. Leurs gestes précis, d'un synchronisme parfait, empruntent aux techniques tant traditionnelles qu'actuelles pour créer des pièces uniques : tables, chandeliers, étagères, grilles décoratives, etc. Admirez lors de votre visite des pièces authentiques forgées par nos ancêtres.","In the workshop, the artisan-blacksmiths are busy at work. Their precise, perfectly synchronised movements borrow from both traditional and modern techniques to create one-of-a-kind pieces: tables, candelabras, shelves, decorative grillwork, to name but a few. Your visit will give you an opportunity to admire the authentic pieces forged by our ancestors.",0
1171353,Hôtel du Parlement,Hôtel du Parlement,"L'Assemblée nationale compte parmi les plus anciennes institutions parlementaires en Amérique. Les députés siègent à l'hôtel du Parlement, édifice plus que centenaire. Situé au coeur de la capitale, ce bâtiment à l'architecture remarquable témoigne éloquemment de l'histoire du Québec.","The National Assembly is one of America's oldest parliamentary institutions. The members sit in the Parliament building, which has been standing for over a century. Located in the heart of Québec's capital, this architectural gem bears eloquent witness to the history of Québec.",0
1171359,L'Îlot des Palais,L'Îlot des Palais,"Site historique et archéologique incontournable de la capitale québécoise présentant dans ses voûtes du 18e siècle une exposition permanente immersive. Vous serez transportés dans la vie trépidante de ce lieu, de la brasserie Jean Talon aux Palais de l¿intendant, des prisons et les magasins du Roi à la brasserie Boswell. <strong><br /></strong>","Don¿t miss this historic and archeological site in Québec City featuring a permanent exhibition in its 18th-century cellars. Step back in time and experience the hectic pace of life at the Jean Talon Brewery, at the Intendant¿s palace, in the prison, in the king¿s storehouse and at the Boswell Brewery. <strong><br /></strong>",0
1171377,Maison Girardin,Maison Girardin,"La Maison Girardin, centre d'interprétation de l'histoire de Beauport, conserve encore plusieurs de ses éléments d'origine. Ses murs pignons renferment deux âtres en pierre de taille. À l'intérieur, des murs épais et blanchis sous la charpente patinée par le temps respirent toujours la vie qui l'animait autrefois.","The Maison Girardin, interpretation center on the history of Beauport, still has many of its original features. Its gabled walls enclose two enormous stone hearths. Within its thick, whitewashed walls, under its frame worn with time, it still pulses with the life that once echoed within. You'll be swept away by the French colonial atmosphere!",0
1171389,Maison des Jésuites de Sillery,Maison des Jésuites de Sillery,"Construite vers 1730 sur un lieu occupé par les Autochtones depuis la préhistoire, à l¿endroit de la première mission jésuite, cette maison présente une exposition permanente permettant de découvrir, à l¿aide d¿artefacts originaux, l¿histoire du site et l¿incidence de l¿arrivée des Européens sur les communautés autochtones.","Built around 1730 on a site occupied by Aboriginals since prehistoric times, at the location of the first Jesuit mission, this house presents a permanent exhibition enabling visitors to discover, with the help of original artefacts, the site¿s history and the impact of the European¿s arrival on Aboriginal communities.",0
1171395,Maison Éphraïm-Bédard,Maison Éphraïm-Bédard,"Expositions thématiques, conférences mensuelles et consultation de documents d'archives ainsi que du patrimoine familial de Charlesbourg portant sur 72 familles pionnières. Des bénévoles de la Société historique de Charlesbourg vous guident dans vos recherches d'information sur le patrimoine humain et le bâti local.","Attend theme exhibitions, listen to monthly speakers and consult archive records and other genealogical documents pertaining to 72 pioneer families. Volunteers from the <em>Société historique de Charlesbourg</em> (Charlesbourg's historical society) will assist you in your search for information concerning the area's human and man-made heritage. All are welcome.",0
1171413,Maison Henry-Stuart,Maison Henry-Stuart,"Profitez de votre visite pour plonger dans l¿ambiance raffinée de la vie bourgeoise du début du 20e siècle à Québec. Après la visite, venez prendre le thé et déguster un morceau de gâteau au citron sur la galerie, véritable havre de quiétude en plein c¿ur du quartier Montcalm.","This museum takes you back in time to experience refined, bourgeois life in early 19th-century Québec City. At the end of the tour, stay for tea and lemon cake on the veranda, a peaceful interlude in the heart of the lively Montcalm district.",0
1171419,La Maison Léon-Provancher,La Maison Léon-Provancher,"Ce site muséal poursuit l¿¿uvre éducative du grand naturaliste qu¿était Léon Provancher en offrant des activités toute l¿année. Découvrez la science, la technologie et l¿histoire avec des animateurs dynamiques et qualifiés (pour groupes), ou bien passez faire un tour afin de découvrir l¿exposition permanente, les géorallyes et les trousses éducatives.","Following in the footsteps of the great naturalist Léon Provancher, this museum offers educational activities year-round. Discover science, technology and history with qualified and dynamic interpreters (for groups), or drop by to take in the permanent exhibition, geocaching and discovery boxes.",0
